domain,city,state,type,org,status,bid_url,platform,checked_date,source,verified_by
cityofclaremont.org,Claremont,NC,City,Claremont,found,https://cityofclaremont.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofclintonnc.com,Clinton,NC,City,Clinton,found,https://cityofclintonnc.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofdanbury.org,Danbury,NC,City,Danbury,found,https://townofdanbury.org/rfp,agency,2026-08-19,wikidata,domain
denvernc.com,Denver,NC,City,Denver,found,https://denvernc.com/bids,agency,2026-08-19,wikidata,domain
fuquay-varina.org,Fuquay-Varina,NC,City,Fuquay-Varina,found,https://fuquay-varina.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofgraham.com,Graham,NC,City,Graham,found,https://cityofgraham.com/bids,agency,2026-08-19,wikidata,domain
historichalifaxnc.com,Halifax,NC,City,Halifax,found,https://historichalifaxnc.com/procurement,agency,2026-08-19,wikidata,domain
hamletnc.us,Hamlet,NC,City,Hamlet,found,https://hamletnc.us/bid-opportunities,agency,2026-08-19,wikidata,domain
henderson.nc.gov,Henderson,NC,City,Henderson,found,https://henderson.nc.gov/request_for_proposals/index.php,agency,2026-08-19,wikidata,domain
cityofkm.com,Kings Mountain,NC,City,Kings Mountain,found,https://cityofkm.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityoflenoir.com,Lenoir,NC,City,Lenoir,found,https://cityoflenoir.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.lincolnton.nc.us,Lincolnton,NC,City,Lincolnton,found,https://ci.lincolnton.nc.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
lowellnc.com,Lowell,NC,City,Lowell,found,https://lowellnc.gov/bid-documents/,agency,2026-08-19,wikidata,domain
marionnc.org,Marion,NC,City,Marion,found,https://marionnc.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
monroenc.org,Monroe,NC,City,Monroe,found,https://monroenc.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mtholly.us,Mount Holly,NC,City,Mount Holly,found,https://mtholly.us/departments/planning/bidding_opportunities.php,agency,2026-08-19,wikidata,homepage
cityofrandleman.com,Randleman,NC,City,Randleman,found,https://cityofrandleman.com/news_detail_T8_R73.php,agency,2026-08-19,wikidata,domain
roanokerapidsnc.com,Roanoke Rapids,NC,City,Roanoke Rapids,found,https://roanokerapidsnc.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofrobbins.com,Robbins,NC,City,Robbins,found,https://townofrobbins.com/bidopportunities,agency,2026-08-19,wikidata,domain
sanfordnc.net,Sanford,NC,City,Sanford,found,https://sanfordnc.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
smithfield-nc.com,Smithfield,NC,City,Smithfield,found,https://smithfield-nc.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofsouthport.com,Southport,NC,City,Southport,found,https://cityofsouthport.com/bids,agency,2026-08-19,wikidata,domain
townofsparta.org,Sparta,NC,City,Sparta,found,https://townofsparta.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
statesvillenc.net,Statesville,NC,City,Statesville,found,https://statesvillenc.net/purchasing,agency,2026-08-19,wikidata,domain
townofsylva.org,Sylva,NC,City,Sylva,found,https://townofsylva.org/rfp,agency,2026-08-19,wikidata,domain
taylorsvillenc.com,Taylorsville,NC,City,Taylorsville,found,https://taylorsvillenc.com/bid-solicitations,agency,2026-08-19,wikidata,domain
vallecrucis.com,Valle Crucis,NC,City,Valle Crucis,found,https://vallecrucis.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofwentworth.com,Wentworth,NC,City,Wentworth,found,https://townofwentworth.com/rfp,agency,2026-08-19,wikidata,domain
cityofws.org,Winston-Salem,NC,City,Winston-Salem,found,https://cityofws.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
belfieldnd.com,Belfield,ND,City,Belfield,found,https://belfieldnd.com/bid-opportunities,agency,2026-08-19,wikidata,domain
buffalond.com,Buffalo,ND,City,Buffalo,found,https://buffalond.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
buxtonnd.com,Buxton,ND,City,Buxton,found,https://buxtonnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
draytonnd.com,Drayton,ND,City,Drayton,found,https://draytonnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
edgeley.com,Edgeley,ND,City,Edgeley,found,https://edgeley.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
garrisonnd.com,Garrison,ND,City,Garrison,found,https://garrisonnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
gwinnernd.com,Gwinner,ND,City,Gwinner,found,https://gwinnernd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hankinsonnd.com,Hankinson,ND,City,Hankinson,found,https://hankinsonnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofharwood.com,Harwood,ND,City,Harwood,found,https://cityofharwood.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hebronnd.org,Hebron,ND,City,Hebron,found,https://hebronnd.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofhorace.com,Horace,ND,City,Horace,found,https://cityofhorace.com/business/bid_posting.php,agency,2026-08-19,wikidata,domain
cityofmandan.com,Mandan,ND,City,Mandan,found,https://cityofmandan.com/bids,agency,2026-08-19,wikidata,domain
maxnd.com,Max,ND,City,Max,found,https://maxnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mohallndak.com,Mohall,ND,City,Mohall,found,https://mohallndak.com/business/bids,agency,2026-08-19,wikidata,domain
discovernorthwood.com,Northwood,ND,City,Northwood,found,https://discovernorthwood.com/rfps,agency,2026-08-19,wikidata,domain
pagend.com,Page,ND,City,Page,found,https://pagend.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
parshallnd.com,Parshall,ND,City,Parshall,found,https://parshallnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
reynoldsnd.com,Reynolds,ND,City,Reynolds,found,https://reynoldsnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
selfridge-nd.com,Selfridge,ND,City,Selfridge,found,https://selfridge-nd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
steelend.com,Steele,ND,City,Steele,found,https://steelend.com/business/bids,agency,2026-08-19,wikidata,domain
strasburgnd.com,Strasburg,ND,City,Strasburg,found,https://strasburgnd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityoftaylornd.net,Taylor,ND,City,Taylor,found,https://cityoftaylornd.net/bids,agency,2026-08-19,wikidata,domain
valleycity.us,Valley City,ND,City,Valley City,found,https://valleycity.us/bids,agency,2026-08-19,wikidata,domain
velvand.com,Velva,ND,City,Velva,found,https://velvand.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
washburnnd.com,Washburn,ND,City,Washburn,found,https://washburnnd.com/bids,agency,2026-08-19,wikidata,domain
westhopend.com,Westhope,ND,City,Westhope,found,https://westhopend.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwilliston.com,Williston,ND,City,Williston,found,https://cityofwilliston.com/bids,agency,2026-08-19,wikidata,domain
wishek-nd.com,Wishek,ND,City,Wishek,found,https://wishek-nd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofalliance.net,Alliance,NE,City,Alliance,found,https://cityofalliance.net/Bids.aspx,civicplus,2026-08-18,wikidata,domain
almacity.com,Alma,NE,City,Alma,found,https://almacity.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
auburn.ne.gov,Auburn,NE,City,Auburn,found,https://auburn.ne.gov/city-of-auburn-seeking-sealed-bids/,agency,2026-08-19,wikidata,domain
beatrice.ne.gov,Beatrice,NE,City,Beatrice,found,https://www.beatrice.ne.gov/governance-administration/public-bidsrfps/,agency,2026-08-19,wikidata,domain
centerne.com,Center,NE,City,Center,found,https://centerne.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
chadron-nebraska.com,Chadron,NE,City,Chadron,found,https://chadron-nebraska.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
columbusne.us,Columbus,NE,City,Columbus,found,https://columbusne.us/Bids.aspx,civicplus,2026-08-18,wikidata,domain
crawfordnebraska.net,Crawford,NE,City,Crawford,found,https://crawfordnebraska.net/city_government/jobs_up_for_bid.php,agency,2026-08-19,wikidata,domain
crofton-nebraska.com,Crofton,NE,City,Crofton,found,https://crofton-nebraska.com/bids,agency,2026-08-19,wikidata,domain
fairburyne.org,Fairbury,NE,City,Fairbury,found,https://fairburyne.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
gering.org,Gering,NE,City,Gering,found,https://gering.org/bidsrfprfqs,agency,2026-08-19,wikidata,domain
ci.gothenburg.ne.us,Gothenburg,NE,City,Gothenburg,found,https://ci.gothenburg.ne.us/bids,agency,2026-08-18,wikidata,domain
gretnane.org,Gretna,NE,City,Gretna,found,https://gretnane.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofhastings.org,Hastings,NE,City,Hastings,found,https://cityofhastings.org/bids,agency,2026-08-18,wikidata,domain
hebronnebraska.us,Hebron,NE,City,Hebron,found,https://hebronnebraska.us/Bids.aspx,civicplus,2026-08-18,wikidata,domain
louisvillenebraska.com,Louisville,NE,City,Louisville,found,https://louisvillenebraska.com/bids,agency,2026-08-19,wikidata,domain
madison-ne.com,Madison,NE,City,Madison,found,https://madison-ne.com/bids,agency,2026-08-18,wikidata,domain
cityofmccook.com,McCook,NE,City,McCook,found,https://cityofmccook.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
mindennebraska.org,Minden,NE,City,Minden,found,https://mindennebraska.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
ci.north-platte.ne.us,North Platte,NE,City,North Platte,found,https://ci.north-platte.ne.us/Bids.aspx,civicplus,2026-08-18,wikidata,domain
papillion.org,Papillion,NE,City,Papillion,found,https://papillion.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
plattsmouth.org,Plattsmouth,NE,City,Plattsmouth,found,https://plattsmouth.org/procurement,agency,2026-08-19,wikidata,domain
scottsbluff.org,Scottsbluff,NE,City,Scottsbluff,found,https://scottsbluff.org/government/city_clerk/bid_opportunities.php,agency,2026-08-19,wikidata,domain
cityofsidney.org,Sidney,NE,City,Sidney,found,https://cityofsidney.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
springfieldnebraska.com,Springfield,NE,City,Springfield,found,https://springfieldnebraska.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
stromsburgnebraska.com,Stromsburg,NE,City,Stromsburg,found,https://stromsburgnebraska.com/rfp,agency,2026-08-19,wikidata,domain
syracusene.com,Syracuse,NE,City,Syracuse,found,https://syracusene.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwayne.org,Wayne,NE,City,Wayne,found,https://cityofwayne.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
weepingwaternebraska.com,Weeping Water,NE,City,Weeping Water,found,https://weepingwaternebraska.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
wymorebluesprings.com,Wymore,NE,City,Wymore,found,https://wymorebluesprings.com/procurement,agency,2026-08-19,wikidata,domain
claremontnh.com,Claremont,NH,City,Claremont,found,https://claremontnh.com/procurement,agency,2026-08-19,wikidata,domain
hancocknh.org,Hancock,NH,City,Hancock,found,https://hancocknh.org/where_do_i_go_for/bids_and_requests_for_proposals.php,agency,2026-08-19,wikidata,domain
hanovernh.org,Hanover (NH),NH,City,Hanover (NH),found,https://hanovernh.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofportsmouth.com,Portsmouth,NH,City,Portsmouth,found,https://cityofportsmouth.com/finance/purchasing,agency,2026-08-19,wikidata,domain
cityofasburypark.com,Asbury Park,NJ,City,Asbury Park,found,https://cityofasburypark.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
belviderenj.com,Belvidere,NJ,City,Belvidere,found,https://belviderenj.com/bids,agency,2026-08-19,wikidata,domain
ci.camden.nj.us,Camden,NJ,City,Camden,found,https://ci.camden.nj.us/bids,agency,2026-08-19,wikidata,domain
elizabethnj.org,Elizabeth,NJ,City,Elizabeth,found,https://elizabethnj.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
historicflemington.com,Flemington,NJ,City,Flemington,found,https://historicflemington.com/solicitations,agency,2026-08-19,wikidata,domain
hackensack.org,Hackensack,NJ,City,Hackensack,found,https://hackensack.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hopewellboro-nj.us,Hopewell,NJ,City,Hopewell,found,https://hopewellboro-nj.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
middletownship.com,Middle Township,NJ,Township,Middle Township,found,https://middletownship.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofmorristown.org,Morristown,NJ,City,Morristown,found,https://townofmorristown.org/departments/purchasing,agency,2026-08-19,wikidata,domain
twp.mountholly.nj.us,Mount Holly,NJ,City,Mount Holly,found,https://twp.mountholly.nj.us/bid-advertisements,agency,2026-08-19,wikidata,domain
newtontownhall.com,Newton,NJ,City,Newton,found,https://newtontownhall.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
trentonnj.org,Trenton,NJ,City,Trenton,found,https://trentonnj.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
woodbury.nj.us,Woodbury,NJ,City,Woodbury,found,https://woodbury.nj.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.alamogordo.nm.us,Alamogordo,NM,City,Alamogordo,found,https://ci.alamogordo.nm.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofclovis.org,Clovis,NM,City,Clovis,found,https://cityofclovis.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofdeming.org,Deming,NM,City,Deming,found,https://cityofdeming.org/business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
cityofelephantbutte.com,Elephant Butte,NM,City,Elephant Butte,found,https://cityofelephantbutte.com/invitation-to-bid,agency,2026-08-19,wikidata,domain
cityofeunice.org,Eunice,NM,City,Eunice,found,https://cityofeunice.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofgrants.org,Grants,NM,City,Grants,found,https://cityofgrants.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
lovington.org,Lovington,NM,City,Lovington,found,https://lovington.org/rfp,agency,2026-08-19,wikidata,domain
puebloofacoma.org,Pueblo of Acoma,NM,City,Pueblo of Acoma,found,https://puebloofacoma.org/rfp,agency,2026-08-19,wikidata,domain
ruidosodowns.us,Ruidoso Downs,NM,City,Ruidoso Downs,found,https://ruidosodowns.us/departments/finance/purchasing_bids_rfps.php,agency,2026-08-19,wikidata,domain
townofsilvercity.org,Silver City,NM,City,Silver City,found,https://townofsilvercity.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
torcnm.org,Truth or Consequences,NM,City,Truth or Consequences,found,https://www.bidnetdirect.com/new-mexico/cityoftruthorconsequences,agency,2026-08-19,wikidata,homepage
bcnv.org,Boulder City,NV,City,Boulder City,found,https://bcnv.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityofcaliente.com,Caliente,NV,City,Caliente,found,https://cityofcaliente.com/invitation-to-bid,agency,2026-08-19,wikidata,domain
elkocity.com,Elko,NV,City,Elko,found,https://elkocity.com/government/bids___rfp_s/index.php,agency,2026-08-19,wikidata,domain
cityoffernley.org,Fernley,NV,City,Fernley,found,https://cityoffernley.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
tonopahnevada.com,Tonopah,NV,City,Tonopah,found,https://tonopahnevada.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
yerington.net,Yerington,NV,City,Yerington,found,https://yerington.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofdelhiny.com,Delhi,NY,City,Delhi,found,https://townofdelhiny.com/bids,agency,2026-08-19,wikidata,domain
elmsfordny.org,Elmsford,NY,City,Elmsford,found,https://elmsfordny.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
geneseony.org,Geneseo,NY,City,Geneseo,found,https://geneseony.org/rfps,agency,2026-08-19,wikidata,domain
jamestownny.net,Jamestown,NY,City,Jamestown,found,https://www.jamestownny.gov/city-clerk/rfps-bids-listing-process/,agency,2026-08-19,wikidata,domain
villageofmillbrookny.com,Millbrook,NY,City,Millbrook,found,https://villageofmillbrookny.gov/news-and-notices/?cat=Bid+Notices&page=1,agency,2026-08-19,wikidata,domain
villageofmonticello.com,Monticello,NY,City,Monticello,found,https://villageofmonticello.com/rfp,agency,2026-08-19,wikidata,domain
cmvny.com,Mount Vernon,NY,City,Mount Vernon,found,https://cmvny.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
oswegony.org,Oswego,NY,City,Oswego,found,https://oswegony.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofpeekskill.com,Peekskill,NY,City,Peekskill,found,https://cityofpeekskill.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofriverheadny.com,Riverhead,NY,City,Riverhead,found,https://townofriverheadny.com/solicitations,agency,2026-08-19,wikidata,domain
romenewyork.com,Rome,NY,City,Rome,found,https://romenewyork.com/treasurer-purchasing/,agency,2026-08-19,wikidata,domain
cityofutica.com,Utica,NY,City,Utica,found,https://cityofutica.com/government/contract-and-supply/public-bids/index,agency,2026-08-19,wikidata,domain
cityofwhiteplains.com,White Plains,NY,City,White Plains,found,https://cityofwhiteplains.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
visitakron-summit.org,Akron,OH,City,Akron,found,https://visitakron-summit.org/meeting-tour-planners/submit-an-rfp/,agency,2026-08-19,wikidata,domain
cityofalliance.com,Alliance,OH,City,Alliance,found,https://cityofalliance.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
auroraoh.com,Aurora,OH,City,Aurora,found,https://auroraoh.com/departments/engineering/bids.php,agency,2026-08-19,wikidata,domain
cityofavon.com,Avon,OH,City,Avon,found,https://cityofavon.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
avonlake.org,Avon Lake,OH,City,Avon Lake,found,https://www.avonlake.org/public-works/bid-docs,agency,2026-08-19,wikidata,domain
cityofbellbrook.org,Bellbrook,OH,City,Bellbrook,found,https://cityofbellbrook.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbelpre.com,Belpre,OH,City,Belpre,found,https://cityofbelpre.com/public-bid-posting,agency,2026-08-19,wikidata,domain
cityofberea.org,Berea,OH,City,Berea,found,https://cityofberea.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
brecksville.oh.us,Brecksville,OH,City,Brecksville,found,https://brecksville.oh.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
broadview-heights.org,Broadview Heights,OH,City,Broadview Heights,found,https://broadview-heights.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
brookvilleohio.com,Brookville,OH,City,Brookville,found,https://brookvilleohio.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
carlisleoh.org,Carlisle,OH,City,Carlisle,found,https://carlisleoh.org/bids,agency,2026-08-19,wikidata,domain
visitcincy.com,Cincinnati,OH,City,Cincinnati,found,https://visitcincy.com/rfp,agency,2026-08-19,wikidata,homepage
clayton.oh.us,Clayton,OH,City,Clayton,found,https://clayton.oh.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
clydeohio.org,Clyde,OH,City,Clyde,found,https://clydeohio.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
crestlineoh.com,Crestline,OH,City,Crestline,found,https://commissioners.crawford-co.org/fair-housing-grants-rfp-rfq/,agency,2026-08-19,wikidata,domain
cityofdefiance.com,Defiance,OH,City,Defiance,found,https://cityofdefiance.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
englewood.oh.us,Englewood,OH,City,Englewood,found,https://englewood.oh.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
